id,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF30,OF31,OF33,OF34,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F62,F63,F64,F65,F66b,F67,F68,S1,S2,S4,S5,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit
525.0,3.0,6.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,6.0,4.0,6.0,5.0,4.0,0.76,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1363.0,0.0,0.0,0.0,1.0,1.0565293969282308,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,160.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,1.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,3.66,65.0,0.0,0.0,0.0,0.0289760247871092,0.1698007340529344,-0.0480609707344708,6.184,1.9,0.0,0.0,10.0,0.273,10.0,0.478,10.0,0.833
536.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,0.35,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,2166.0,0.0,0.0,0.0,0.6953679755873138,0.9186299217448674,0.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,80.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,6.46,57.0,1.0,0.5676951554686614,0.0,-0.0932511066449504,0.0626832572314101,0.0635086938539162,5.223,0.875,3.615,2.35,6.107,3.96,5.587,6.097,6.376,4.167
74.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,4.0,3.0,5.0,7.0,3.0,5.0,4.0,4.0,0.7,1.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1730.0,2.0,0.0,0.0,0.0,-0.0432172855117762,0.0,1.0,3.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,64.0,4.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,2.0,2.0,1.0,3.0,1.0,4.0,5.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,6.5,108.0,0.0,0.0,0.0,-0.0748097053263111,0.0073834212387473,-0.005261393340766,3.696,1.75,7.108,2.791,6.0,10.0,5.619,10.0,5.969,10.0
128.0,4.0,5.0,7.0,1.0,0.0,0.0,4.0,5.0,3.0,4.0,5.0,3.0,6.0,5.0,4.0,0.76,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1579.0,0.0,0.0,0.0,0.2649757019516783,-0.081198502092683,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,192.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,5.0,4.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,3.96,230.0,0.0,0.0,0.0,0.0707664885698112,0.0836794919978535,-0.0203142247017983,6.452,1.9,0.0,0.0,10.0,0.273,10.0,0.478,10.0,0.833
155.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,4.0,3.0,3.0,7.0,6.0,6.0,4.0,4.0,0.31,1.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1609.0,2.0,0.0,0.0,0.331692320070709,-0.0325809201881033,0.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,232.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,4.0,4.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,2.0,2.0,6.0,1.0,7.0,0.0,1.0,6.28,160.0,1.0,0.0,0.0,0.0383022782094403,0.199521902270518,-0.0584296064293967,2.879,0.775,6.979,3.694,5.773,10.0,5.382,10.0,6.301,10.0
175.0,4.0,5.0,7.0,4.0,2.0,1.0,4.0,2.0,3.0,5.0,6.0,4.0,6.0,2.0,3.0,0.1969,0.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,1697.0,2.0,0.0,0.0,0.3477981808871735,-0.0536740617268538,0.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,224.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,5.0,4.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0110602128588158,0.0,5.880160541309474,136.30490805035095,0.0,1.0,0.0,0.0,0.0,0.0,2.185,3.894,5.701,5.736,3.896,4.258,6.142,6.586,4.865,5.198
312.0,4.0,4.0,7.0,2.0,2.0,1.0,5.0,1.0,2.0,6.0,3.0,5.0,5.0,4.0,2.0,0.322,0.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,1991.0,2.0,0.0,0.0,0.3887367607362217,0.7326173621459713,0.0430550825436484,4.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,112.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0093208755064156,2.0,6.108663857599547,172.8691254389424,0.2505427682101965,0.6423513871490169,0.0,0.0,0.416666667,0.0,2.803,2.68,6.139,5.992,5.231,4.569,6.392,6.815,6.201,6.667
394.0,4.0,5.0,7.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,6.0,5.0,5.0,3.0,2.0,0.3181,0.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,1853.0,2.0,0.0,0.0,0.5690677890012824,0.6297211465485687,0.0,4.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,80.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,5.629608576397516,154.68228760386344,0.1448387888890399,0.541818409339821,0.5,0.0,0.0,0.0,4.208,3.136,3.952,3.284,4.528,1.152,6.208,1.975,5.936,4.444
448.0,4.0,4.0,7.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,3.0,2.0,0.252,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,2147.0,2.0,0.0,0.0,0.4738392796620617,0.7191651331312804,0.0447501623529878,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,64.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,5.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0020828244606092,0.0,5.611786337122868,188.81152947770195,0.2156345402514533,0.7321694066347998,0.333333333,-0.0823874338493518,0.0847514006546724,0.1466719501447294,2.548,1.255,5.226,5.308,4.775,4.007,5.617,6.179,5.215,4.167
45.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,6.0,3.0,3.0,4.0,4.0,0.4,0.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1496.0,2.0,0.0,0.0,0.0,0.2342884582755997,0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,64.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,4.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0070418411550396,1.0,4.68,127.6667584696934,0.2698500514692291,0.0321841636129475,0.0,-0.0729756962430848,-0.0376493903286021,0.1217857246471597,2.782,1.0,5.59,3.444,5.283,3.937,6.632,6.056,5.639,4.167
518.0,4.0,5.0,7.0,2.0,3.0,1.0,5.0,4.0,3.0,5.0,3.0,4.0,6.0,4.0,3.0,0.52,0.0,4.0,4.0,1.0,1.0,3.0,1.0,5.0,1846.0,2.0,0.0,0.0,0.6525274242087731,0.7942528623313695,0.0080610070980219,2.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,192.0,4.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,5.0,4.0,5.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,4.0,6.0,4.0,1.0,1.0,6.0,1.0,7.0,-0.0125563695872207,0.0,5.479986791339343,141.47916722076403,0.0393870440975141,0.8037214434421173,0.0,0.0181950211139985,0.1686709291870841,0.0254752460654764,2.102,2.55,5.938,5.077,3.579,4.038,7.3,6.233,4.157,5.0
530.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,3.0,0.0,3.0,5.0,4.0,0.62,0.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1523.0,0.0,0.0,0.0,0.8425605073093767,0.9246256161958436,0.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,192.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,6.248548839335236,102.04545399400196,0.0,1.0,0.0,-0.0044775264643773,0.2456313759681903,-0.1100742760533313,3.305,1.55,5.837,2.206,5.408,3.99,5.219,6.15,6.642,5.0
73.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,4.0,0.46,0.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1730.0,2.0,0.0,0.0,0.0,-0.1320711611558684,0.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,96.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,2.0,6.0,1.0,7.0,0.0,2.0,7.03,404.0,0.0,0.0,0.0,0.0898159100991589,0.0858674924242975,-0.016518713623803,5.157,1.92,3.956,2.479,5.786,4.01,5.418,6.279,6.988,4.444
75.0,4.0,5.0,6.0,1.0,3.0,0.0,4.0,5.0,3.0,1.0,5.0,4.0,3.0,5.0,4.0,0.29,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,2078.0,2.0,0.0,0.0,0.0,-0.3685332980328506,0.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,252.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,2.0,6.33,98.0,1.0,0.0,0.0,4.699733392744821e-05,0.1764723018004301,-0.0473014770623952,2.94,0.725,5.517,5.179,5.112,3.989,4.094,6.147,6.005,4.167
80.0,4.0,5.0,6.0,4.0,3.0,0.0,4.0,1.0,1.0,1.0,4.0,6.0,4.0,4.0,4.0,0.17,0.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,1933.0,2.0,0.0,0.0,0.0,0.2591470743191735,0.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,3.0,64.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,2.0,3.0,3.0,5.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,4.0,3.0,2.0,5.0,1.0,7.0,0.0,2.0,7.03,242.0,1.0,0.0,0.333333333,0.0542144117907168,-0.0653366171014551,0.1040213093497811,4.379,2.34,4.312,3.693,5.4,4.443,5.465,7.498,5.951,10.0
265.0,5.0,5.0,5.0,4.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,2.0,3.0,2.0,1.0,0.004,0.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2034.0,0.0,0.0,0.0,0.3371127377928419,0.1554529916683074,0.0,4.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,64.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,3.0,6.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,6.401404691464757,183.13323331220903,0.0,1.0,0.333333333,-0.0143506569889844,0.1432427702399312,0.1458406018660177,2.748,10.0,3.99,4.588,5.134,4.601,4.662,7.219,5.802,10.0
276.0,5.0,5.0,5.0,4.0,2.0,0.0,0.0,5.0,2.0,5.0,7.0,1.0,5.0,3.0,2.0,0.05,0.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,2041.0,2.0,0.0,0.0,0.3299902469545744,0.3621310392306753,0.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,96.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,6.0,1.0,7.0,0.0133484402596315,2.0,5.821097201492638,181.4641991210776,0.295614451540823,0.7057623286716977,0.0,0.0387337505572205,-0.1092011707292684,0.02182097397789,2.581,2.6,5.615,5.839,4.204,4.319,6.552,6.69,5.074,6.667
531.0,5.0,5.0,7.0,2.0,3.0,0.0,4.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,4.0,0.53,0.0,4.0,4.0,2.0,1.0,3.0,3.0,5.0,1909.0,2.0,0.0,0.0,0.8142568948407158,1.2839716744235714,0.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,64.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,4.24,48.0,0.0,0.0,0.0,-0.0956024906429134,0.1687900185016912,0.1269217754467494,2.848,1.325,4.924,3.702,5.074,3.875,3.983,5.947,5.529,6.667
514.0,1.0,5.0,6.0,2.0,1.0,0.0,5.0,2.0,2.0,5.0,7.0,5.0,1.0,1.0,2.0,0.005,0.0,4.0,4.0,1.0,2.0,3.0,2.0,6.0,2169.0,1.0,0.0,0.0,0.5641757610060493,0.9294949549527588,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,5.0,1.0,4.0,2.0,1.0,6.0,1.0,5.0,0.0,0.0,5.613486487245577,192.6493191574615,0.1849075561955434,1.0,0.0,0.0,0.0,0.666666667,3.452,2.512,6.153,6.637,6.032,1.188,5.201,2.079,5.63,6.667
69.0,4.0,4.0,7.0,1.0,3.0,0.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,5.0,4.0,0.286,0.0,4.0,4.0,2.0,1.0,2.0,1.0,3.0,1881.0,2.0,1.0,0.0,0.0,-0.6745452063660973,0.0,4.0,3.0,4.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,192.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,6.0,1.0,7.0,0.0,2.0,7.09,360.0,1.0,0.3484125928963305,0.333333333,0.0655666746970987,0.110413036488081,-0.1178239821377474,4.775,3.572,4.238,3.331,5.265,4.291,5.116,7.236,6.191,6.667
267.0,1.0,4.0,5.0,7.0,3.0,2.0,3.0,1.0,2.0,5.0,7.0,6.0,6.0,3.0,2.0,0.38,0.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,1904.0,2.0,0.0,0.0,0.4404931909297012,0.5469990714847234,0.0323967046077865,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,6.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,2.0,6.39824197095466,171.39604309263598,0.2674061716166614,1.0,0.333333333,0.0369840445755387,0.1258612334726728,0.1267150817082817,2.632,6.26,5.795,5.221,4.775,5.085,5.193,8.002,5.374,6.944
274.0,2.0,5.0,6.0,2.0,3.0,2.0,4.0,5.0,3.0,5.0,6.0,4.0,6.0,4.0,4.0,0.3122,0.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1846.0,0.0,0.0,0.0,0.4503736783913601,0.5024677779955659,0.0268288243486377,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,64.0,4.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,3.0,6.0,4.0,1.0,0.0,6.0,1.0,3.0,0.0,2.0,5.486783629552434,160.02348927069656,0.2318802243710515,1.0,0.333333333,0.1746229919535021,0.0710215673156012,0.1651201696198453,3.243,3.905,5.854,3.945,5.574,4.455,5.51,6.962,5.946,5.417
407.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,1.0,3.0,1.0,4.0,6.0,1.0,5.0,4.0,0.01,0.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,2224.0,2.0,0.0,0.0,0.418878480501207,0.8150051894666521,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2321989466693876,3.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,7.0,0.0,0.0,6.25,203.8608343515913,0.0,0.5938400600682768,0.0,-0.134125563130224,-0.0275300045617111,0.4036624141375696,3.118,1.02,5.77,5.974,5.21,1.107,5.688,2.017,5.744,3.75
423.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,4.0,3.0,5.0,4.0,6.0,5.0,5.0,4.0,0.47,0.0,4.0,4.0,3.0,1.0,3.0,2.0,4.0,1890.0,0.0,0.0,0.0,0.5385834964207834,0.4871143379492534,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,170.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,1.0,4.0,2.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,4.17,152.209120928267,0.0,0.3733969905598858,0.0,0.0094706864349137,0.1192609520506577,0.1204136436213589,3.796,1.175,5.733,3.291,6.223,0.411,5.69,0.719,5.934,1.032
177.0,4.0,5.0,7.0,2.0,3.0,0.0,4.0,5.0,3.0,2.0,4.0,4.0,6.0,5.0,4.0,0.77,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1512.0,0.0,0.0,0.0,0.5284961309220365,0.2547382925530004,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,192.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,7.0,0.0,0.0,6.31,63.0,0.0,0.0,0.666666667,0.072809392189802,0.1378910816377525,-0.087133457439557,6.827,3.54,0.0,0.0,10.0,0.408,10.0,0.819,10.0,3.056
451.0,4.0,5.0,7.0,2.0,2.0,1.0,4.0,4.0,3.0,5.0,6.0,4.0,5.0,2.0,2.0,0.279,0.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,2073.0,0.0,0.0,0.0,0.5170107356723247,0.5610104094208705,0.0365448756824158,4.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,64.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,4.0,2.0,2.0,5.0,6.0,4.0,1.0,0.0,6.0,1.0,7.0,-0.0023541227220847,2.0,6.039058930150906,179.79354694170488,0.1873385122602488,1.0,0.666666667,0.0014641022356835,0.1001468275757696,0.1321257751704314,2.201,2.058,5.865,5.07,4.246,4.224,5.364,6.646,5.421,5.0
84.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,4.0,0.48,0.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,1854.0,2.0,0.0,0.0,0.0,0.1784731410671074,0.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,1.0,80.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,5.0,1.0,7.0,0.0210591202641779,1.0,5.18,168.1390767285487,0.3679760363432586,0.2233644791902637,0.0,0.012243934655573,0.0061851095314673,0.1135713179942691,3.267,1.2,5.622,3.714,5.128,3.898,5.963,5.989,5.87,4.167
